lr-Adam,step,train/loss,epoch,val/loss,val/CER,val/IER,val/DER,val/SER,train/CER,train/IER,train/DER,train/SER
,22319,,29,,,,,,45.72541427612305,26.355566024780273,1.4602752923965454,17.90957260131836
0.0009505339495172582,22320,,,,,,,,,,,
,22349,1.6775323152542114,30,,,,,,,,,
,22399,1.5952181816101074,30,,,,,,,,,
,22449,1.5496140718460083,30,,,,,,,,,
,22499,1.7787034511566162,30,,,,,,,,,
,22549,1.7417652606964111,30,,,,,,,,,
,22599,1.705613613128662,30,,,,,,,,,
,22649,1.6816291809082031,30,,,,,,,,,
,22699,1.789361596107483,30,,,,,,,,,
,22749,1.5757083892822266,30,,,,,,,,,
,22799,1.7719333171844482,30,,,,,,,,,
,22849,1.6933035850524902,30,,,,,,,,,
,22899,1.7178010940551758,30,,,,,,,,,
,22949,1.774033784866333,30,,,,,,,,,
,22999,1.698506474494934,30,,,,,,,,,
,23049,1.5947270393371582,30,,,,,,,,,
,23063,,30,1.4339791536331177,39.212181091308594,22.279993057250977,1.17160964012146,15.760575294494629,,,,
,23063,,30,,,,,,45.664764404296875,26.26211166381836,1.4470683336257935,17.955583572387695
0.0009455577588320895,23064,,,,,,,,,,,
,23099,1.849426507949829,31,,,,,,,,,
,23149,1.5843555927276611,31,,,,,,,,,
,23199,1.9158782958984375,31,,,,,,,,,
,23249,1.6170165538787842,31,,,,,,,,,
,23299,1.793910264968872,31,,,,,,,,,
,23349,1.6892811059951782,31,,,,,,,,,
,23399,1.346327781677246,31,,,,,,,,,
,23449,1.7070014476776123,31,,,,,,,,,
,23499,1.795448899269104,31,,,,,,,,,
,23549,1.5665757656097412,31,,,,,,,,,
,23599,1.768593192100525,31,,,,,,,,,
,23649,1.760635495185852,31,,,,,,,,,
,23699,1.7922332286834717,31,,,,,,,,,
,23749,1.7834168672561646,31,,,,,,,,,
,23799,1.449587345123291,31,,,,,,,,,
,23807,,31,1.4302529096603394,39.65863800048828,23.285221099853516,1.106443166732788,15.266974449157715,,,,
,23807,,31,,,,,,45.227291107177734,25.9411678314209,1.4675836563110352,17.818540573120117
0.0009403574681624404,23808,,,,,,,,,,,
,23849,1.511468529701233,32,,,,,,,,,
,23899,1.718052625656128,32,,,,,,,,,
,23949,1.7617475986480713,32,,,,,,,,,
,23999,1.4881925582885742,32,,,,,,,,,
,24049,1.696448564529419,32,,,,,,,,,
,24099,1.4691271781921387,32,,,,,,,,,
,24149,1.6903012990951538,32,,,,,,,,,
,24199,1.6591527462005615,32,,,,,,,,,
,24249,1.4879709482192993,32,,,,,,,,,
,24299,1.554173469543457,32,,,,,,,,,
,24349,1.7863233089447021,32,,,,,,,,,
,24399,1.844182014465332,32,,,,,,,,,
,24449,1.6612259149551392,32,,,,,,,,,
,24499,1.7802988290786743,32,,,,,,,,,
,24549,1.587555170059204,32,,,,,,,,,
,24551,,32,1.4234060049057007,37.9656982421875,20.451173782348633,1.4627788066864014,16.05174446105957,,,,
,24551,,32,,,,,,44.884464263916016,25.68048858642578,1.451238751411438,17.752735137939453
0.0009349356960112697,24552,,,,,,,,,,,
,24599,1.6418079137802124,33,,,,,,,,,
,24649,1.6437578201293945,33,,,,,,,,,
,24699,1.6437102556228638,33,,,,,,,,,
,24749,1.5410418510437012,33,,,,,,,,,
,24799,1.5088310241699219,33,,,,,,,,,
,24849,1.6872410774230957,33,,,,,,,,,
,24899,1.566147804260254,33,,,,,,,,,
,24949,1.6174631118774414,33,,,,,,,,,
,24999,1.6884806156158447,33,,,,,,,,,
,25049,1.4761874675750732,33,,,,,,,,,
,25099,1.6745681762695312,33,,,,,,,,,
,25149,1.6844127178192139,33,,,,,,,,,
,25199,1.5268803834915161,33,,,,,,,,,
,25249,1.6778486967086792,33,,,,,,,,,
,25295,,33,1.3993889093399048,37.121307373046875,18.62928581237793,1.7733594179153442,16.718660354614258,,,,
,25295,,33,,,,,,44.43238067626953,25.365676879882812,1.4385406970977783,17.628164291381836
0.0009292951724041319,25296,,,,,,,,,,,
,25299,1.6954443454742432,34,,,,,,,,,
,25349,1.6806358098983765,34,,,,,,,,,
,25399,1.6317907571792603,34,,,,,,,,,
,25449,1.5269238948822021,34,,,,,,,,,
,25499,1.5188419818878174,34,,,,,,,,,
,25549,1.7540433406829834,34,,,,,,,,,
,25599,1.52652907371521,34,,,,,,,,,
,25649,1.5748379230499268,34,,,,,,,,,
,25699,1.6215623617172241,34,,,,,,,,,
,25749,1.51173734664917,34,,,,,,,,,
,25799,1.4423836469650269,34,,,,,,,,,
,25849,1.839131236076355,34,,,,,,,,,
,25899,1.5656027793884277,34,,,,,,,,,
,25949,1.4866238832473755,34,,,,,,,,,
,25999,1.5628000497817993,34,,,,,,,,,
,26039,,34,1.3962626457214355,37.50398635864258,19.50002098083496,1.6499590873718262,16.354005813598633,,,,
,26039,,34,,,,,,43.98912811279297,25.00056266784668,1.4775853157043457,17.51097869873047
0.0009234387375145277,26040,,,,,,,,,,,
,26049,1.7859447002410889,35,,,,,,,,,
,26099,1.4882447719573975,35,,,,,,,,,
,26149,1.466599464416504,35,,,,,,,,,
,26199,1.5202556848526,35,,,,,,,,,
,26249,1.496170163154602,35,,,,,,,,,
,26299,1.7421700954437256,35,,,,,,,,,
,26349,1.5550837516784668,35,,,,,,,,,
,26399,1.755270004272461,35,,,,,,,,,
,26449,1.6081950664520264,35,,,,,,,,,
,26499,1.6827446222305298,35,,,,,,,,,
,26549,1.6492929458618164,35,,,,,,,,,
,26599,1.7007139921188354,35,,,,,,,,,
,26649,1.5498623847961426,35,,,,,,,,,
,26699,1.5719541311264038,35,,,,,,,,,
,26749,1.521073579788208,35,,,,,,,,,
,26783,,35,1.3999245166778564,37.64125061035156,19.50972557067871,1.5944982767105103,16.53702735900879,,,,
,26783,,35,,,,,,43.893714904785156,24.8117618560791,1.5307190418243408,17.55123519897461
0.0009173693402337905,26784,,,,,,,,,,,
,26799,1.5331926345825195,36,,,,,,,,,
,26849,1.8520838022232056,36,,,,,,,,,
,26899,1.6265766620635986,36,,,,,,,,,
,26949,1.5676984786987305,36,,,,,,,,,
,26999,1.5004044771194458,36,,,,,,,,,
,27049,1.5531196594238281,36,,,,,,,,,
,27099,1.7113633155822754,36,,,,,,,,,
,27149,1.670102834701538,36,,,,,,,,,
,27199,1.3872326612472534,36,,,,,,,,,
,27249,1.584509253501892,36,,,,,,,,,
,27299,1.712347388267517,36,,,,,,,,,
,27349,1.5785466432571411,36,,,,,,,,,
,27399,1.359907627105713,36,,,,,,,,,
,27449,1.603140950202942,36,,,,,,,,,
,27499,1.4472951889038086,36,,,,,,,,,
,27527,,36,1.391810417175293,37.47348403930664,20.334705352783203,1.3851337432861328,15.753643035888672,,,,
,27527,,36,,,,,,43.56364822387695,24.849563598632812,1.5240343809127808,17.19005012512207
0.0009110900366862309,27528,,,,,,,,,,,
,27549,1.5531666278839111,37,,,,,,,,,
,27599,1.613187313079834,37,,,,,,,,,
,27649,1.259331464767456,37,,,,,,,,,
,27699,1.5524452924728394,37,,,,,,,,,
,27749,1.5694957971572876,37,,,,,,,,,
,27799,1.6415011882781982,37,,,,,,,,,
,27849,1.5577725172042847,37,,,,,,,,,
,27899,1.6764719486236572,37,,,,,,,,,
,27949,1.528159499168396,37,,,,,,,,,
,27999,1.4663655757904053,37,,,,,,,,,
,28049,1.4577387571334839,37,,,,,,,,,
,28099,1.4075181484222412,37,,,,,,,,,
,28149,1.4507170915603638,37,,,,,,,,,
,28199,1.598456859588623,37,,,,,,,,,
,28249,1.7128498554229736,37,,,,,,,,,
,28271,,37,1.412697672843933,38.758785247802734,21.113929748535156,1.4503002166748047,16.194557189941406,,,,
,28271,,37,,,,,,43.31576156616211,24.660049438476562,1.5295000076293945,17.1262149810791
0.000904603988690286,28272,,,,,,,,,,,
,28299,1.6566438674926758,38,,,,,,,,,
,28349,1.8339216709136963,38,,,,,,,,,
,28399,1.5572665929794312,38,,,,,,,,,
,28449,1.5464084148406982,38,,,,,,,,,
,28499,1.7164678573608398,38,,,,,,,,,
,28549,1.4818644523620605,38,,,,,,,,,
,28599,1.6718974113464355,38,,,,,,,,,
,28649,1.553295373916626,38,,,,,,,,,
,28699,1.5768964290618896,38,,,,,,,,,
,28749,1.500325322151184,38,,,,,,,,,
,28799,1.4732738733291626,38,,,,,,,,,
,28849,1.5687823295593262,38,,,,,,,,,
,28899,1.570990800857544,38,,,,,,,,,
,28949,1.6952369213104248,38,,,,,,,,,
,28999,1.550225019454956,38,,,,,,,,,
,29015,,38,1.3772187232971191,37.19063186645508,19.968664169311523,1.50021493434906,15.721753120422363,,,,
,29015,,38,,,,,,43.05036544799805,24.584945678710938,1.5105730295181274,16.95484733581543
0.0008979144621664494,29016,,,,,,,,,,,
,29049,1.6490569114685059,39,,,,,,,,,
,29099,1.6008260250091553,39,,,,,,,,,
,29149,1.6285496950149536,39,,,,,,,,,
,29199,1.8357818126678467,39,,,,,,,,,
,29249,1.6353131532669067,39,,,,,,,,,
,29299,1.3573553562164307,39,,,,,,,,,
,29349,1.54804527759552,39,,,,,,,,,
,29399,1.7554011344909668,39,,,,,,,,,
,29449,1.6034609079360962,39,,,,,,,,,
,29499,1.5265941619873047,39,,,,,,,,,
,29549,1.732703447341919,39,,,,,,,,,
,29599,1.491408348083496,39,,,,,,,,,
,29649,1.7087128162384033,39,,,,,,,,,
,29699,1.4738149642944336,39,,,,,,,,,
,29749,1.5097496509552002,39,,,,,,,,,
,29759,,39,1.3741381168365479,36.47380065917969,18.734661102294922,1.6291612386703491,16.1099796295166,,,,
,29759,,39,,,,,,42.569766998291016,24.142690658569336,1.4888842105865479,16.938194274902344
0.0008910248254927808,29760,,,,,,,,,,,
,29799,1.7378261089324951,40,,,,,,,,,
,29849,1.6421630382537842,40,,,,,,,,,
,29899,1.876838207244873,40,,,,,,,,,
,29949,1.694702386856079,40,,,,,,,,,
,29999,1.4194800853729248,40,,,,,,,,,
,30049,1.5473949909210205,40,,,,,,,,,
,30099,1.528996467590332,40,,,,,,,,,
,30149,1.453503131866455,40,,,,,,,,,
,30199,1.6170246601104736,40,,,,,,,,,
,30249,1.6083717346191406,40,,,,,,,,,
,30299,1.4446431398391724,40,,,,,,,,,
,30349,1.8878371715545654,40,,,,,,,,,
,30399,1.563375473022461,40,,,,,,,,,
,30449,1.7313657999038696,40,,,,,,,,,
,30499,1.6396191120147705,40,,,,,,,,,
,30503,,40,1.3715134859085083,36.96324157714844,19.597076416015625,1.4170236587524414,15.949142456054688,,,,
,30503,,40,,,,,,42.56406784057617,24.372222900390625,1.4897021055221558,16.7021427154541
0.0008839385478088264,30504,,,,,,,,,,,
,30549,1.6955225467681885,41,,,,,,,,,
,30599,1.6044156551361084,41,,,,,,,,,
,30649,1.351677656173706,41,,,,,,,,,
,30699,1.4340806007385254,41,,,,,,,,,
,30749,1.6218628883361816,41,,,,,,,,,
,30799,1.5226044654846191,41,,,,,,,,,
,30849,1.5079059600830078,41,,,,,,,,,
,30899,1.421877145767212,41,,,,,,,,,
,30949,1.5566853284835815,41,,,,,,,,,
,30999,1.6718392372131348,41,,,,,,,,,
,31049,1.656245231628418,41,,,,,,,,,
,31099,1.5001672506332397,41,,,,,,,,,
,31149,1.5608254671096802,41,,,,,,,,,
,31199,1.443596601486206,41,,,,,,,,,
,31247,,41,1.354438304901123,36.22145462036133,18.49756622314453,1.6887816190719604,16.035106658935547,,,,
,31247,,41,,,,,,42.29650115966797,23.90567970275879,1.5375096797943115,16.853309631347656
0.0008766591972688036,31248,,,,,,,,,,,
,31249,1.3822749853134155,42,,,,,,,,,
,31299,1.502112627029419,42,,,,,,,,,
,31349,1.5487971305847168,42,,,,,,,,,
,31399,1.3848490715026855,42,,,,,,,,,
,31449,1.3365545272827148,42,,,,,,,,,
,31499,1.4802581071853638,42,,,,,,,,,
,31549,1.5703672170639038,42,,,,,,,,,
,31599,1.756130337715149,42,,,,,,,,,
,31649,1.58232843875885,42,,,,,,,,,
,31699,1.5297151803970337,42,,,,,,,,,
,31749,1.6732380390167236,42,,,,,,,,,
,31799,1.6262409687042236,42,,,,,,,,,
,31849,1.4542889595031738,42,,,,,,,,,
,31899,1.62347412109375,42,,,,,,,,,
,31949,1.7471961975097656,42,,,,,,,,,
,31991,,42,1.345625400543213,35.442230224609375,17.636537551879883,1.9744048118591309,15.83128833770752,,,,
,31991,,42,,,,,,42.12308120727539,23.848142623901367,1.465226173400879,16.80971336364746
0.0008691904392449266,31992,,,,,,,,,,,
,31999,1.396450400352478,43,,,,,,,,,
,32049,1.5282011032104492,43,,,,,,,,,
,32099,1.8033757209777832,43,,,,,,,,,
,32149,1.4724887609481812,43,,,,,,,,,
,32199,1.5979056358337402,43,,,,,,,,,
,32249,1.2370069026947021,43,,,,,,,,,
,32299,1.5302677154541016,43,,,,,,,,,
,32349,1.4910809993743896,43,,,,,,,,,
,32399,1.3118966817855835,43,,,,,,,,,
,32449,1.2490434646606445,43,,,,,,,,,
,32499,1.4390759468078613,43,,,,,,,,,
,32549,1.5152239799499512,43,,,,,,,,,
,32599,1.5680534839630127,43,,,,,,,,,
,32649,1.4788298606872559,43,,,,,,,,,
,32699,1.6508716344833374,43,,,,,,,,,
,32735,,43,1.3522175550460815,36.02872848510742,19.368301391601562,1.5140801668167114,15.146347045898438,,,,
,32735,,43,,,,,,41.61936569213867,23.66771125793457,1.5195273160934448,16.432126998901367
0.000861536034481782,32736,,,,,,,,,,,
,32749,1.6070995330810547,44,,,,,,,,,
,32799,1.3608957529067993,44,,,,,,,,,
,32849,1.4662117958068848,44,,,,,,,,,
,32899,1.431361198425293,44,,,,,,,,,
,32949,1.55558443069458,44,,,,,,,,,
,32999,1.49466872215271,44,,,,,,,,,
,33049,1.7416282892227173,44,,,,,,,,,
,33099,1.4725463390350342,44,,,,,,,,,
,33149,1.7832446098327637,44,,,,,,,,,
,33199,1.4864401817321777,44,,,,,,,,,
,33249,1.7439440488815308,44,,,,,,,,,
,33299,1.513584852218628,44,,,,,,,,,
,33349,1.5017434358596802,44,,,,,,,,,
,33399,1.4593415260314941,44,,,,,,,,,
,33449,1.4555636644363403,44,,,,,,,,,
,33479,,44,1.3347030878067017,35.508785247802734,18.455970764160156,1.6083635091781616,15.444449424743652,,,,
,33479,,44,,,,,,41.566864013671875,23.58624839782715,1.5519561767578125,16.428661346435547
0.0008536998372026804,33480,,,,,,,,,,,
,33499,1.7556183338165283,45,,,,,,,,,
,33549,1.4184975624084473,45,,,,,,,,,
,33599,1.7197506427764893,45,,,,,,,,,
,33649,1.42946195602417,45,,,,,,,,,
,33699,1.267462968826294,45,,,,,,,,,
,33749,1.3280380964279175,45,,,,,,,,,
,33799,1.6473891735076904,45,,,,,,,,,
,33849,1.6874208450317383,45,,,,,,,,,
,33899,1.5922563076019287,45,,,,,,,,,
,33949,1.3640025854110718,45,,,,,,,,,
,33999,1.3971712589263916,45,,,,,,,,,
,34049,1.3043131828308105,45,,,,,,,,,
,34099,1.5711908340454102,45,,,,,,,,,
,34149,1.537545919418335,45,,,,,,,,,
,34199,1.524709939956665,45,,,,,,,,,
,34223,,45,1.3274091482162476,35.72508239746094,19.215784072875977,1.4710979461669922,15.038198471069336,,,,
,34223,,45,,,,,,41.133724212646484,23.29888153076172,1.5279171466827393,16.306926727294922
0.0008456857931689388,34224,,,,,,,,,,,
,34249,1.2801882028579712,46,,,,,,,,,
,34299,1.76254141330719,46,,,,,,,,,
,34349,1.361203670501709,46,,,,,,,,,
,34399,1.526461124420166,46,,,,,,,,,
,34449,1.2901785373687744,46,,,,,,,,,
,34499,1.367305040359497,46,,,,,,,,,
,34549,1.4174679517745972,46,,,,,,,,,
,34599,1.4885162115097046,46,,,,,,,,,
,34649,1.3737101554870605,46,,,,,,,,,
,34699,1.451436996459961,46,,,,,,,,,
,34749,1.7531548738479614,46,,,,,,,,,
,34799,1.5186307430267334,46,,,,,,,,,
,34849,1.6048715114593506,46,,,,,,,,,
,34899,1.4639647006988525,46,,,,,,,,,
,34949,1.4230539798736572,46,,,,,,,,,
,34967,,46,1.3362791538238525,35.57672119140625,18.249380111694336,1.6707569360733032,15.656586647033691,,,,
,34967,,46,,,,,,41.253719329833984,23.347166061401367,1.5273303985595703,16.37922477722168
0.0008374979376930711,34968,,,,,,,,,,,
,34999,1.6267902851104736,47,,,,,,,,,
,35049,1.536102533340454,47,,,,,,,,,
,35099,1.624546766281128,47,,,,,,,,,
,35149,1.299938678741455,47,,,,,,,,,
,35199,1.4592243432998657,47,,,,,,,,,
,35249,1.4391839504241943,47,,,,,,,,,
,35299,1.415936827659607,47,,,,,,,,,
,35349,1.698608636856079,47,,,,,,,,,
,35399,1.3227379322052002,47,,,,,,,,,
,35449,1.535853385925293,47,,,,,,,,,
,35499,1.3008003234863281,47,,,,,,,,,
,35549,1.3250068426132202,47,,,,,,,,,
,35599,1.3652286529541016,47,,,,,,,,,
,35649,1.708383321762085,47,,,,,,,,,
,35699,1.641168475151062,47,,,,,,,,,
,35711,,47,1.3221887350082397,35.18849563598633,18.50311279296875,1.5626083612442017,15.12277603149414,,,,
,35711,,47,,,,,,40.84233474731445,23.079402923583984,1.5540751218795776,16.2088565826416
0.0008291403936068863,35712,,,,,,,,,,,
,35749,1.5454552173614502,48,,,,,,,,,
,35799,1.5335049629211426,48,,,,,,,,,
,35849,1.2749710083007812,48,,,,,,,,,
,35899,1.433407187461853,48,,,,,,,,,
,35949,1.4019684791564941,48,,,,,,,,,
,35999,1.4897208213806152,48,,,,,,,,,
,36049,1.5898923873901367,48,,,,,,,,,
,36099,1.4470155239105225,48,,,,,,,,,
,36149,1.3762974739074707,48,,,,,,,,,
,36199,1.50686514377594,48,,,,,,,,,
,36249,1.5062834024429321,48,,,,,,,,,
,36299,1.4935505390167236,48,,,,,,,,,
,36349,1.5417821407318115,48,,,,,,,,,
,36399,1.4105713367462158,48,,,,,,,,,
,36449,1.5404260158538818,48,,,,,,,,,
,36455,,48,1.3211705684661865,35.033206939697266,17.941572189331055,1.735923409461975,15.355711936950684,,,,
,36455,,48,,,,,,40.72920227050781,23.055728912353516,1.5112547874450684,16.16221809387207
0.0008206173691855193,36456,,,,,,,,,,,
,36499,1.45924973487854,49,,,,,,,,,
,36549,1.2651183605194092,49,,,,,,,,,
,36599,1.482811450958252,49,,,,,,,,,
,36649,1.3710174560546875,49,,,,,,,,,
,36699,1.674262285232544,49,,,,,,,,,
,36749,1.4284303188323975,49,,,,,,,,,
,36799,1.5745316743850708,49,,,,,,,,,
,36849,1.6423239707946777,49,,,,,,,,,
,36899,1.5468710660934448,49,,,,,,,,,
,36949,1.4910717010498047,49,,,,,,,,,
,36999,1.7391469478607178,49,,,,,,,,,
,37049,1.6126948595046997,49,,,,,,,,,
,37099,1.3870704174041748,49,,,,,,,,,
,37149,1.7376641035079956,49,,,,,,,,,
,37199,1.5848973989486694,49,,,,,,,,,
,37199,,49,1.3201996088027954,35.56008529663086,18.91213607788086,1.4821901321411133,15.16575813293457,,,,
,37199,,49,,,,,,40.23027801513672,22.797950744628906,1.5002124309539795,15.932113647460938
0.0008119331560284373,37200,,,,,,,,,,,
,37249,1.4020105600357056,50,,,,,,,,,
,37299,1.460033893585205,50,,,,,,,,,
,37349,1.5263773202896118,50,,,,,,,,,
,37399,1.5229227542877197,50,,,,,,,,,
,37449,1.3326759338378906,50,,,,,,,,,
,37499,1.332366704940796,50,,,,,,,,,
,37549,1.267141580581665,50,,,,,,,,,
,37599,1.545600175857544,50,,,,,,,,,
,37649,1.6400748491287231,50,,,,,,,,,
,37699,1.5017529726028442,50,,,,,,,,,
,37749,1.3154540061950684,50,,,,,,,,,
,37799,1.3817989826202393,50,,,,,,,,,
,37849,1.687617301940918,50,,,,,,,,,
,37899,1.457015037536621,50,,,,,,,,,
,37943,,50,1.3139488697052002,34.42452621459961,17.481246948242188,1.8232741355895996,15.120003700256348,,,,
,37943,,50,,,,,,40.287166595458984,22.777130126953125,1.5524808168411255,15.95755672454834
0.0008030921268984896,37944,,,,,,,,,,,
,37949,1.4795763492584229,51,,,,,,,,,
,37999,1.5801937580108643,51,,,,,,,,,
,38049,1.630603313446045,51,,,,,,,,,
,38099,1.55747389793396,51,,,,,,,,,
,38149,1.480987787246704,51,,,,,,,,,
,38199,1.3877193927764893,51,,,,,,,,,
,38249,1.2748968601226807,51,,,,,,,,,
,38299,1.642726182937622,51,,,,,,,,,
,38349,1.3293558359146118,51,,,,,,,,,
,38399,1.4379909038543701,51,,,,,,,,,
,38449,1.571244239807129,51,,,,,,,,,
,38499,1.2920883893966675,51,,,,,,,,,
,38549,1.6417663097381592,51,,,,,,,,,
,38599,1.4913638830184937,51,,,,,,,,,
,38649,1.4578626155853271,51,,,,,,,,,
,38687,,51,1.3049677610397339,35.47273254394531,19.756526947021484,1.2242974042892456,14.491909980773926,,,,
,38687,,51,,,,,,40.077491760253906,22.53754425048828,1.5443429946899414,15.995603561401367
0.0007940987335200902,38688,,,,,,,,,,,
,38699,1.7044379711151123,52,,,,,,,,,
,38749,1.412208080291748,52,,,,,,,,,
,38799,1.582188367843628,52,,,,,,,,,
,38849,1.8382320404052734,52,,,,,,,,,
,38899,1.3960593938827515,52,,,,,,,,,
,38949,1.3611440658569336,52,,,,,,,,,
,38999,1.3713151216506958,52,,,,,,,,,
,39049,1.3508650064468384,52,,,,,,,,,
,39099,1.2189887762069702,52,,,,,,,,,
,39149,1.5609984397888184,52,,,,,,,,,
,39199,1.644831895828247,52,,,,,,,,,
,39249,1.3725006580352783,52,,,,,,,,,
,39299,1.4697575569152832,52,,,,,,,,,
,39349,1.1973795890808105,52,,,,,,,,,
,39399,1.4779242277145386,52,,,,,,,,,
,39431,,52,1.3005173206329346,34.31776428222656,17.238605499267578,1.8801214694976807,15.199034690856934,,,,
,39431,,52,,,,,,39.67776870727539,22.50607681274414,1.4878720045089722,15.683818817138672
0.0007849575043376416,39432,,,,,,,,,,,
,39449,1.574662208557129,53,,,,,,,,,
,39499,1.4572741985321045,53,,,,,,,,,
,39549,1.4398910999298096,53,,,,,,,,,
,39599,1.436036467552185,53,,,,,,,,,
,39649,1.4688785076141357,53,,,,,,,,,
,39699,1.6332967281341553,53,,,,,,,,,
,39749,1.6638667583465576,53,,,,,,,,,
,39799,1.3453319072723389,53,,,,,,,,,
,39849,1.1672096252441406,53,,,,,,,,,
,39899,1.6628957986831665,53,,,,,,,,,
,39949,1.4849766492843628,53,,,,,,,,,
,39999,1.3693444728851318,53,,,,,,,,,
,40049,1.3441779613494873,53,,,,,,,,,
,40099,1.3821742534637451,53,,,,,,,,,
,40149,1.3676730394363403,53,,,,,,,,,
,40175,,53,1.2947007417678833,34.03352737426758,16.97100830078125,1.8412989377975464,15.221219062805176,,,,
,40175,,53,,,,,,39.42784118652344,22.284700393676758,1.534255027770996,15.608887672424316
0.000775673042235325,40176,,,,,,,,,,,
,40199,1.4384047985076904,54,,,,,,,,,
,40249,1.4029767513275146,54,,,,,,,,,
,40299,1.4379379749298096,54,,,,,,,,,
,40349,1.5582705736160278,54,,,,,,,,,
,40399,1.3188632726669312,54,,,,,,,,,
,40449,1.493295669555664,54,,,,,,,,,
,40499,1.4915753602981567,54,,,,,,,,,
,40549,1.3917584419250488,54,,,,,,,,,
,40599,1.2614085674285889,54,,,,,,,,,
,40649,1.302907943725586,54,,,,,,,,,
,40699,1.633459210395813,54,,,,,,,,,
,40749,1.493896484375,54,,,,,,,,,
,40799,1.6474566459655762,54,,,,,,,,,
,40849,1.5472995042800903,54,,,,,,,,,
,40899,1.6258714199066162,54,,,,,,,,,
,40919,,54,1.2939468622207642,34.49939727783203,18.110727310180664,1.6069769859313965,14.781692504882812,,,,
,40919,,54,,,,,,39.522769927978516,22.38306427001953,1.5122040510177612,15.62750244140625
0.0007662500222194103,40920,,,,,,,,,,,
,40949,1.3698886632919312,55,,,,,,,,,
,40999,1.4138010740280151,55,,,,,,,,,
,41049,1.3226802349090576,55,,,,,,,,,
,41099,1.4857124090194702,55,,,,,,,,,
,41149,1.4218790531158447,55,,,,,,,,,
,41199,1.4899070262908936,55,,,,,,,,,
,41249,1.1895842552185059,55,,,,,,,,,
,41299,1.5627624988555908,55,,,,,,,,,
,41349,1.5095460414886475,55,,,,,,,,,
,41399,1.4737547636032104,55,,,,,,,,,
,41449,1.379264235496521,55,,,,,,,,,
,41499,1.2341041564941406,55,,,,,,,,,
,41549,1.4246718883514404,55,,,,,,,,,
,41599,1.3438503742218018,55,,,,,,,,,
,41649,1.4530850648880005,55,,,,,,,,,
,41663,,55,1.2837601900100708,34.05293655395508,17.126298904418945,1.8995327949523926,15.027106285095215,,,,
,41663,,55,,,,,,39.22365951538086,22.34580421447754,1.4804059267044067,15.39744758605957
0.00075669318906425,41664,,,,,,,,,,,
,41699,1.4392071962356567,56,,,,,,,,,
,41749,1.1743379831314087,56,,,,,,,,,
,41799,1.5363303422927856,56,,,,,,,,,
,41849,1.3175617456436157,56,,,,,,,,,
,41899,1.3846219778060913,56,,,,,,,,,
,41949,1.434045672416687,56,,,,,,,,,
,41999,1.3020753860473633,56,,,,,,,,,
,42049,1.2653651237487793,56,,,,,,,,,
,42099,1.6401965618133545,56,,,,,,,,,
,42149,1.4798486232757568,56,,,,,,,,,
,42199,1.5166943073272705,56,,,,,,,,,
,42249,1.4427320957183838,56,,,,,,,,,
,42299,1.3340635299682617,56,,,,,,,,,
,42349,1.6781647205352783,56,,,,,,,,,
,42399,1.4748461246490479,56,,,,,,,,,
,42407,,56,1.2798891067504883,34.296966552734375,18.11211395263672,1.5750869512557983,14.609764099121094,,,,
,42407,,56,,,,,,38.89291763305664,22.020225524902344,1.542842984199524,15.32984733581543
0.0007470073549231411,42408,,,,,,,,,,,
,42449,1.1949962377548218,57,,,,,,,,,
,42499,1.355163812637329,57,,,,,,,,,
,42549,1.437145709991455,57,,,,,,,,,
,42599,1.331064224243164,57,,,,,,,,,
,42649,1.5238244533538818,57,,,,,,,,,
,42699,1.5531498193740845,57,,,,,,,,,
,42749,1.2055562734603882,57,,,,,,,,,
,42799,1.3595805168151855,57,,,,,,,,,
,42849,1.3699181079864502,57,,,,,,,,,
,42899,1.542687177658081,57,,,,,,,,,
,42949,1.5385627746582031,57,,,,,,,,,
,42999,1.2999248504638672,57,,,,,,,,,
,43049,1.4137471914291382,57,,,,,,,,,
,43099,1.3432828187942505,57,,,,,,,,,
,43149,1.247083306312561,57,,,,,,,,,
,43151,,57,1.280367374420166,34.242889404296875,18.05110740661621,1.5834060907363892,14.608377456665039,,,,
,43151,,57,,,,,,38.783634185791016,21.955217361450195,1.5484731197357178,15.279942512512207
0.0007371973969052627,43152,,,,,,,,,,,
,43199,1.3748834133148193,58,,,,,,,,,
,43249,1.362048864364624,58,,,,,,,,,
,43299,1.4009606838226318,58,,,,,,,,,
,43349,1.4532837867736816,58,,,,,,,,,
,43399,1.3708059787750244,58,,,,,,,,,
,43449,1.4457801580429077,58,,,,,,,,,
,43499,1.3088524341583252,58,,,,,,,,,
,43549,1.343986988067627,58,,,,,,,,,
,43599,1.441157341003418,58,,,,,,,,,
,43649,1.268025279045105,58,,,,,,,,,
,43699,1.4061667919158936,58,,,,,,,,,
,43749,1.4966086149215698,58,,,,,,,,,
,43799,1.38631010055542,58,,,,,,,,,
,43849,1.5452334880828857,58,,,,,,,,,
,43895,,58,1.2773175239562988,34.159698486328125,18.751300811767578,1.3338325023651123,14.074566841125488,,,,
,43895,,58,,,,,,39.064334869384766,22.124061584472656,1.532180905342102,15.408093452453613
0.0007272682546199035,43896,,,,,,,,,,,
,43899,1.6772433519363403,59,,,,,,,,,
,43949,1.52994704246521,59,,,,,,,,,
,43999,1.346275806427002,59,,,,,,,,,
,44049,1.435532569885254,59,,,,,,,,,
,44099,1.3214898109436035,59,,,,,,,,,
