lr-Adam,step,train/loss,epoch,val/loss,val/CER,val/IER,val/DER,val/SER,train/CER,train/IER,train/DER,train/SER,test/loss,test/CER,test/IER,test/DER,test/SER
,18599,,24,,,,,,50.48822784423828,24.88067626953125,3.7073845863342285,21.90016746520996,,,,,
0.0009719697234890296,18600,,,,,,,,,,,,,,,,
,18649,1.7123045921325684,25,,,,,,,,,,,,,,
,18699,1.750195860862732,25,,,,,,,,,,,,,,
,18749,1.6633880138397217,25,,,,,,,,,,,,,,
,18799,1.776999831199646,25,,,,,,,,,,,,,,
,18849,1.6541061401367188,25,,,,,,,,,,,,,,
,18899,1.4848473072052002,25,,,,,,,,,,,,,,
,18949,1.4345097541809082,25,,,,,,,,,,,,,,
,18999,1.7430086135864258,25,,,,,,,,,,,,,,
,19049,1.5886098146438599,25,,,,,,,,,,,,,,
,19099,1.735193133354187,25,,,,,,,,,,,,,,
,19149,1.5503249168395996,25,,,,,,,,,,,,,,
,19199,1.792224645614624,25,,,,,,,,,,,,,,
,19249,1.6703410148620605,25,,,,,,,,,,,,,,
,19299,1.7440028190612793,25,,,,,,,,,,,,,,
,19343,,25,1.3639905452728271,44.16482925415039,20.06572151184082,4.271868705749512,19.827239990234375,,,,,,,,,
,19343,,25,,,,,,50.0251579284668,24.09425163269043,3.7749178409576416,22.155990600585938,,,,,
0.0009681493178845487,19344,,,,,,,,,,,,,,,,
,19349,1.5161807537078857,26,,,,,,,,,,,,,,
,19399,1.4127124547958374,26,,,,,,,,,,,,,,
,19449,1.568228006362915,26,,,,,,,,,,,,,,
,19499,1.5092551708221436,26,,,,,,,,,,,,,,
,19549,1.4017120599746704,26,,,,,,,,,,,,,,
,19599,1.6423060894012451,26,,,,,,,,,,,,,,
,19649,1.60014808177948,26,,,,,,,,,,,,,,
,19699,1.5686542987823486,26,,,,,,,,,,,,,,
,19749,1.6937191486358643,26,,,,,,,,,,,,,,
,19799,1.6587507724761963,26,,,,,,,,,,,,,,
,19849,1.6109461784362793,26,,,,,,,,,,,,,,
,19899,1.6544651985168457,26,,,,,,,,,,,,,,
,19949,1.5448052883148193,26,,,,,,,,,,,,,,
,19999,1.3239942789077759,26,,,,,,,,,,,,,,
,20049,1.54268217086792,26,,,,,,,,,,,,,,
,20087,,26,1.3770304918289185,42.229248046875,14.356030464172363,6.165855407714844,21.707361221313477,,,,,,,,,
,20087,,26,,,,,,49.60264205932617,23.79294776916504,3.8277249336242676,21.98196792602539,,,,,
0.0009640934367652599,20088,,,,,,,,,,,,,,,,
,20099,1.8197441101074219,27,,,,,,,,,,,,,,
,20149,1.451350212097168,27,,,,,,,,,,,,,,
,20199,1.5770084857940674,27,,,,,,,,,,,,,,
,20249,1.8751763105392456,27,,,,,,,,,,,,,,
,20299,1.4974251985549927,27,,,,,,,,,,,,,,
,20349,1.526139736175537,27,,,,,,,,,,,,,,
,20399,1.5471456050872803,27,,,,,,,,,,,,,,
,20449,1.9183759689331055,27,,,,,,,,,,,,,,
,20499,1.666670322418213,27,,,,,,,,,,,,,,
,20549,1.4742488861083984,27,,,,,,,,,,,,,,
,20599,1.5311957597732544,27,,,,,,,,,,,,,,
,20649,1.6513476371765137,27,,,,,,,,,,,,,,
,20699,1.7239446640014648,27,,,,,,,,,,,,,,
,20749,1.294884204864502,27,,,,,,,,,,,,,,
,20799,1.6808464527130127,27,,,,,,,,,,,,,,
,20831,,27,1.3767451047897339,42.446929931640625,15.609444618225098,5.612634181976318,21.224851608276367,,,,,,,,,
,20831,,27,,,,,,49.160037994384766,23.2627010345459,3.9797983169555664,21.917539596557617,,,,,
0.0009598041223894496,20832,,,,,,,,,,,,,,,,
,20849,1.6074678897857666,28,,,,,,,,,,,,,,
,20899,1.5779829025268555,28,,,,,,,,,,,,,,
,20949,1.4891357421875,28,,,,,,,,,,,,,,
,20999,1.3910647630691528,28,,,,,,,,,,,,,,
,21049,1.5044074058532715,28,,,,,,,,,,,,,,
,21099,1.5798711776733398,28,,,,,,,,,,,,,,
,21149,1.616602897644043,28,,,,,,,,,,,,,,
,21199,1.4568796157836914,28,,,,,,,,,,,,,,
,21249,1.7811150550842285,28,,,,,,,,,,,,,,
,21299,1.5449849367141724,28,,,,,,,,,,,,,,
,21349,1.4995648860931396,28,,,,,,,,,,,,,,
,21399,1.5259149074554443,28,,,,,,,,,,,,,,
,21449,1.6831268072128296,28,,,,,,,,,,,,,,
,21499,1.4693641662597656,28,,,,,,,,,,,,,,
,21549,1.4441604614257812,28,,,,,,,,,,,,,,
,21575,,28,1.339234471321106,42.708984375,19.269859313964844,4.450729846954346,18.98839569091797,,,,,,,,,
,21575,,28,,,,,,48.49647903442383,22.306440353393555,4.093714237213135,22.096324920654297,,,,,
0.0009552835345560785,21576,,,,,,,,,,,,,,,,
,21599,1.5808041095733643,29,,,,,,,,,,,,,,
,21649,1.6177918910980225,29,,,,,,,,,,,,,,
,21699,1.6297607421875,29,,,,,,,,,,,,,,
,21749,1.5961058139801025,29,,,,,,,,,,,,,,
,21799,1.4996442794799805,29,,,,,,,,,,,,,,
,21849,1.665573239326477,29,,,,,,,,,,,,,,
,21899,1.5021939277648926,29,,,,,,,,,,,,,,
,21949,1.5578315258026123,29,,,,,,,,,,,,,,
,21999,1.4758713245391846,29,,,,,,,,,,,,,,
,22049,1.5928409099578857,29,,,,,,,,,,,,,,
,22099,1.4227548837661743,29,,,,,,,,,,,,,,
,22149,1.4853909015655518,29,,,,,,,,,,,,,,
,22199,1.6045526266098022,29,,,,,,,,,,,,,,
,22249,1.5720489025115967,29,,,,,,,,,,,,,,
,22299,1.4384698867797852,29,,,,,,,,,,,,,,
,22319,,29,1.3126251697540283,40.97721862792969,13.446473121643066,6.1103949546813965,21.420351028442383,,,,,,,,,
,22319,,29,,,,,,48.2299690246582,22.34286117553711,4.0876078605651855,21.799501419067383,,,,,
0.0009505339495172582,22320,,,,,,,,,,,,,,,,
,22349,1.5733314752578735,30,,,,,,,,,,,,,,
,22399,1.4445399045944214,30,,,,,,,,,,,,,,
,22449,1.3350887298583984,30,,,,,,,,,,,,,,
,22499,1.3023171424865723,30,,,,,,,,,,,,,,
,22549,1.5498790740966797,30,,,,,,,,,,,,,,
,22599,1.2780966758728027,30,,,,,,,,,,,,,,
,22649,1.5860378742218018,30,,,,,,,,,,,,,,
,22699,1.5526807308197021,30,,,,,,,,,,,,,,
,22749,1.5149873495101929,30,,,,,,,,,,,,,,
,22799,1.4224108457565308,30,,,,,,,,,,,,,,
,22849,1.6848751306533813,30,,,,,,,,,,,,,,
,22899,1.6523406505584717,30,,,,,,,,,,,,,,
,22949,1.6669998168945312,30,,,,,,,,,,,,,,
,22999,1.6085195541381836,30,,,,,,,,,,,,,,
,23049,1.6640455722808838,30,,,,,,,,,,,,,,
,23063,,30,1.3141891956329346,41.34048843383789,14.692955017089844,5.686119556427002,20.96141242980957,,,,,,,,,
,23063,,30,,,,,,47.88545227050781,21.90410804748535,4.128823280334473,21.852521896362305,,,,,
0.0009455577588320895,23064,,,,,,,,,,,,,,,,
,23099,1.6426478624343872,31,,,,,,,,,,,,,,
,23149,1.8365800380706787,31,,,,,,,,,,,,,,
,23199,1.625450611114502,31,,,,,,,,,,,,,,
,23249,1.4388363361358643,31,,,,,,,,,,,,,,
,23299,1.633559226989746,31,,,,,,,,,,,,,,
,23349,1.505624532699585,31,,,,,,,,,,,,,,
,23399,1.7700660228729248,31,,,,,,,,,,,,,,
,23449,1.4885890483856201,31,,,,,,,,,,,,,,
,23499,1.5198479890823364,31,,,,,,,,,,,,,,
,23549,1.4771695137023926,31,,,,,,,,,,,,,,
,23599,1.4559061527252197,31,,,,,,,,,,,,,,
,23649,1.5282280445098877,31,,,,,,,,,,,,,,
,23699,1.607495903968811,31,,,,,,,,,,,,,,
,23749,1.5932408571243286,31,,,,,,,,,,,,,,
,23799,1.60748291015625,31,,,,,,,,,,,,,,
,23807,,31,1.3333477973937988,41.884002685546875,16.6326961517334,5.091302394866943,20.160003662109375,,,,,,,,,
,23807,,31,,,,,,47.26496124267578,20.853872299194336,4.295411586761475,22.115678787231445,,,,,
0.0009403574681624404,23808,,,,,,,,,,,,,,,,
,23849,1.5710887908935547,32,,,,,,,,,,,,,,
,23899,1.4444010257720947,32,,,,,,,,,,,,,,
,23949,1.6887378692626953,32,,,,,,,,,,,,,,
,23999,1.392333745956421,32,,,,,,,,,,,,,,
,24049,1.6179320812225342,32,,,,,,,,,,,,,,
,24099,1.4625309705734253,32,,,,,,,,,,,,,,
,24149,1.3582510948181152,32,,,,,,,,,,,,,,
,24199,1.4988517761230469,32,,,,,,,,,,,,,,
,24249,1.3560376167297363,32,,,,,,,,,,,,,,
,24299,1.4139875173568726,32,,,,,,,,,,,,,,
,24349,1.44221830368042,32,,,,,,,,,,,,,,
,24399,1.3928489685058594,32,,,,,,,,,,,,,,
,24449,1.672928810119629,32,,,,,,,,,,,,,,
,24499,1.5565495491027832,32,,,,,,,,,,,,,,
,24549,1.4130773544311523,32,,,,,,,,,,,,,,
,24551,,32,1.3205381631851196,40.80390548706055,13.537983894348145,6.170015335083008,21.095905303955078,,,,,,,,,
,24551,,32,,,,,,47.08396530151367,20.88225555419922,4.311583995819092,21.890125274658203,,,,,
0.0009349356960112697,24552,,,,,,,,,,,,,,,,
,24599,1.6297403573989868,33,,,,,,,,,,,,,,
,24649,1.4563541412353516,33,,,,,,,,,,,,,,
,24699,1.510897159576416,33,,,,,,,,,,,,,,
,24749,1.5521527528762817,33,,,,,,,,,,,,,,
,24799,1.4484728574752808,33,,,,,,,,,,,,,,
,24849,1.378791093826294,33,,,,,,,,,,,,,,
,24899,1.4956037998199463,33,,,,,,,,,,,,,,
,24949,1.5035457611083984,33,,,,,,,,,,,,,,
,24999,1.5372421741485596,33,,,,,,,,,,,,,,
,25049,1.5748307704925537,33,,,,,,,,,,,,,,
,25099,1.52149498462677,33,,,,,,,,,,,,,,
,25149,1.638724446296692,33,,,,,,,,,,,,,,
,25199,1.3005146980285645,33,,,,,,,,,,,,,,
,25249,1.6317799091339111,33,,,,,,,,,,,,,,
,25295,,33,1.3076025247573853,40.76508331298828,14.40871810913086,5.977288722991943,20.379074096679688,,,,,,,,,
,25295,,33,,,,,,46.83951950073242,20.737579345703125,4.33013916015625,21.771800994873047,,,,,
0.0009292951724041319,25296,,,,,,,,,,,,,,,,
,25299,1.4064915180206299,34,,,,,,,,,,,,,,
,25349,1.4741398096084595,34,,,,,,,,,,,,,,
,25399,1.5843111276626587,34,,,,,,,,,,,,,,
,25449,1.3902723789215088,34,,,,,,,,,,,,,,
,25499,1.4781534671783447,34,,,,,,,,,,,,,,
,25549,1.4852995872497559,34,,,,,,,,,,,,,,
,25599,1.3594639301300049,34,,,,,,,,,,,,,,
,25649,1.4669814109802246,34,,,,,,,,,,,,,,
,25699,1.6730477809906006,34,,,,,,,,,,,,,,
,25749,1.4056215286254883,34,,,,,,,,,,,,,,
,25799,1.3985655307769775,34,,,,,,,,,,,,,,
,25849,1.5027825832366943,34,,,,,,,,,,,,,,
,25899,1.5118048191070557,34,,,,,,,,,,,,,,
,25949,1.4255300760269165,34,,,,,,,,,,,,,,
,25999,1.3697701692581177,34,,,,,,,,,,,,,,
,26039,,34,1.2929493188858032,39.90682601928711,12.401037216186523,6.495847225189209,21.00994110107422,,,,,,,,,
,26039,,34,,,,,,46.44806671142578,20.119998931884766,4.406807899475098,21.921260833740234,,,,,
0.0009234387375145277,26040,,,,,,,,,,,,,,,,
,26049,1.5254895687103271,35,,,,,,,,,,,,,,
,26099,1.3592466115951538,35,,,,,,,,,,,,,,
,26149,1.4131845235824585,35,,,,,,,,,,,,,,
,26199,1.477217674255371,35,,,,,,,,,,,,,,
,26249,1.6977639198303223,35,,,,,,,,,,,,,,
,26299,1.6857783794403076,35,,,,,,,,,,,,,,
,26349,1.5172539949417114,35,,,,,,,,,,,,,,
,26399,1.4617687463760376,35,,,,,,,,,,,,,,
,26449,1.4648855924606323,35,,,,,,,,,,,,,,
,26499,1.2588704824447632,35,,,,,,,,,,,,,,
,26549,1.6174647808074951,35,,,,,,,,,,,,,,
,26599,1.4353152513504028,35,,,,,,,,,,,,,,
,26649,1.2909870147705078,35,,,,,,,,,,,,,,
,26699,1.5472267866134644,35,,,,,,,,,,,,,,
,26749,1.4839367866516113,35,,,,,,,,,,,,,,
,26783,,35,1.2691279649734497,39.08600616455078,11.645383834838867,6.5360565185546875,20.904565811157227,,,,,,,,,
,26783,,35,,,,,,46.427547454833984,20.218395233154297,4.394014835357666,21.815135955810547,,,,,
0.0009173693402337905,26784,,,,,,,,,,,,,,,,
,26799,1.3829365968704224,36,,,,,,,,,,,,,,
,26849,1.4436750411987305,36,,,,,,,,,,,,,,
,26899,1.3614614009857178,36,,,,,,,,,,,,,,
,26949,1.4190878868103027,36,,,,,,,,,,,,,,
,26999,1.5459630489349365,36,,,,,,,,,,,,,,
,27049,1.5049030780792236,36,,,,,,,,,,,,,,
,27099,1.3775986433029175,36,,,,,,,,,,,,,,
,27149,1.4469454288482666,36,,,,,,,,,,,,,,
,27199,1.3877415657043457,36,,,,,,,,,,,,,,
,27249,1.4883363246917725,36,,,,,,,,,,,,,,
,27299,1.3959243297576904,36,,,,,,,,,,,,,,
,27349,1.527709722518921,36,,,,,,,,,,,,,,
,27399,1.2902307510375977,36,,,,,,,,,,,,,,
,27449,1.4433577060699463,36,,,,,,,,,,,,,,
,27499,1.468003273010254,36,,,,,,,,,,,,,,
,27527,,36,1.2751777172088623,40.051025390625,14.626401901245117,5.453184127807617,19.971437454223633,,,,,,,,,
,27527,,36,,,,,,45.79429244995117,19.6723690032959,4.52795934677124,21.593965530395508,,,,,
0.0009110900366862309,27528,,,,,,,,,,,,,,,,
,27549,1.5327988862991333,37,,,,,,,,,,,,,,
,27599,1.462343692779541,37,,,,,,,,,,,,,,
,27649,1.2667714357376099,37,,,,,,,,,,,,,,
,27699,1.484154224395752,37,,,,,,,,,,,,,,
,27749,1.337275505065918,37,,,,,,,,,,,,,,
,27799,1.3246269226074219,37,,,,,,,,,,,,,,
,27849,1.3621348142623901,37,,,,,,,,,,,,,,
,27899,1.671112298965454,37,,,,,,,,,,,,,,
,27949,1.6462299823760986,37,,,,,,,,,,,,,,
,27999,1.4250075817108154,37,,,,,,,,,,,,,,
,28049,1.4765050411224365,37,,,,,,,,,,,,,,
,28099,1.4180107116699219,37,,,,,,,,,,,,,,
,28149,1.5915067195892334,37,,,,,,,,,,,,,,
,28199,1.4161897897720337,37,,,,,,,,,,,,,,
,28249,1.423553228378296,37,,,,,,,,,,,,,,
,28271,,37,1.2823561429977417,39.3813362121582,12.00449275970459,6.411269664764404,20.965572357177734,,,,,,,,,
,28271,,37,,,,,,45.85626220703125,19.553604125976562,4.48809814453125,21.814558029174805,,,,,
0.000904603988690286,28272,,,,,,,,,,,,,,,,
,28299,1.2987717390060425,38,,,,,,,,,,,,,,
,28349,1.3844691514968872,38,,,,,,,,,,,,,,
,28399,1.3982675075531006,38,,,,,,,,,,,,,,
,28449,1.7838813066482544,38,,,,,,,,,,,,,,
,28499,1.3706998825073242,38,,,,,,,,,,,,,,
,28549,1.5253102779388428,38,,,,,,,,,,,,,,
,28599,1.3829983472824097,38,,,,,,,,,,,,,,
,28649,1.3101495504379272,38,,,,,,,,,,,,,,
,28699,1.4423707723617554,38,,,,,,,,,,,,,,
,28749,1.2940499782562256,38,,,,,,,,,,,,,,
,28799,1.4079487323760986,38,,,,,,,,,,,,,,
,28849,1.5150753259658813,38,,,,,,,,,,,,,,
,28899,1.4485286474227905,38,,,,,,,,,,,,,,
,28949,1.4369533061981201,38,,,,,,,,,,,,,,
,28999,1.374367356300354,38,,,,,,,,,,,,,,
,29015,,38,1.290647268295288,40.72903060913086,15.5512113571167,5.539148330688477,19.638671875,,,,,,,,,
,29015,,38,,,,,,45.18156433105469,18.961252212524414,4.521088123321533,21.69922637939453,,,,,
0.0008979144621664494,29016,,,,,,,,,,,,,,,,
,29049,1.4765138626098633,39,,,,,,,,,,,,,,
,29099,1.486415982246399,39,,,,,,,,,,,,,,
,29149,1.4363185167312622,39,,,,,,,,,,,,,,
,29199,1.5165579319000244,39,,,,,,,,,,,,,,
,29249,1.3147847652435303,39,,,,,,,,,,,,,,
,29299,1.1816599369049072,39,,,,,,,,,,,,,,
,29349,1.7606565952301025,39,,,,,,,,,,,,,,
,29399,1.6992591619491577,39,,,,,,,,,,,,,,
,29449,1.2796685695648193,39,,,,,,,,,,,,,,
,29499,1.3185131549835205,39,,,,,,,,,,,,,,
,29549,1.5467244386672974,39,,,,,,,,,,,,,,
,29599,1.3641502857208252,39,,,,,,,,,,,,,,
,29649,1.525875449180603,39,,,,,,,,,,,,,,
,29699,1.5274536609649658,39,,,,,,,,,,,,,,
,29749,1.4808530807495117,39,,,,,,,,,,,,,,
,29759,,39,1.252016544342041,38.64231872558594,11.302912712097168,6.773151397705078,20.566255569458008,,,,,,,,,
,29759,,39,,,,,,45.04442596435547,18.775161743164062,4.662575721740723,21.606687545776367,,,,,
0.0008910248254927808,29760,,,,,,,,,,,,,,,,
,29799,1.5445325374603271,40,,,,,,,,,,,,,,
,29849,1.529597520828247,40,,,,,,,,,,,,,,
,29899,1.620764970779419,40,,,,,,,,,,,,,,
,29949,1.3082364797592163,40,,,,,,,,,,,,,,
,29999,1.4070568084716797,40,,,,,,,,,,,,,,
,30049,1.4438008069992065,40,,,,,,,,,,,,,,
,30099,1.4949575662612915,40,,,,,,,,,,,,,,
,30149,1.5256378650665283,40,,,,,,,,,,,,,,
,30199,1.3761119842529297,40,,,,,,,,,,,,,,
,30249,1.3637993335723877,40,,,,,,,,,,,,,,
,30299,1.4578800201416016,40,,,,,,,,,,,,,,
,30349,1.5287137031555176,40,,,,,,,,,,,,,,
,30399,1.32309889793396,40,,,,,,,,,,,,,,
,30449,1.5208754539489746,40,,,,,,,,,,,,,,
,30499,1.3300046920776367,40,,,,,,,,,,,,,,
,30503,,40,1.2368557453155518,38.52446365356445,12.4135160446167,5.981448173522949,20.129501342773438,,,,,,,,,
,30503,,40,,,,,,45.0389518737793,18.452760696411133,4.658535003662109,21.927654266357422,,,,,
0.0008839385478088264,30504,,,,,,,,,,,,,,,,
,30549,1.6061166524887085,41,,,,,,,,,,,,,,
,30599,1.3093085289001465,41,,,,,,,,,,,,,,
,30649,1.4822689294815063,41,,,,,,,,,,,,,,
,30699,1.4688975811004639,41,,,,,,,,,,,,,,
,30749,1.3186297416687012,41,,,,,,,,,,,,,,
,30799,1.4343924522399902,41,,,,,,,,,,,,,,
,30849,1.2640130519866943,41,,,,,,,,,,,,,,
,30899,1.3496568202972412,41,,,,,,,,,,,,,,
,30949,1.2458908557891846,41,,,,,,,,,,,,,,
,30999,1.1200364828109741,41,,,,,,,,,,,,,,
,31049,1.5618923902511597,41,,,,,,,,,,,,,,
,31099,1.5081933736801147,41,,,,,,,,,,,,,,
,31149,1.4490971565246582,41,,,,,,,,,,,,,,
,31199,1.4254653453826904,41,,,,,,,,,,,,,,
,31247,,41,1.303802490234375,40.57096862792969,14.541824340820312,5.604314804077148,20.424829483032227,,,,,,,,,
,31247,,41,,,,,,44.77556228637695,18.623401641845703,4.634421348571777,21.517738342285156,,,,,
0.0008766591972688036,31248,,,,,,,,,,,,,,,,
,31249,1.3887946605682373,42,,,,,,,,,,,,,,
,31299,1.2538859844207764,42,,,,,,,,,,,,,,
,31349,1.4995975494384766,42,,,,,,,,,,,,,,
,31399,1.3920845985412598,42,,,,,,,,,,,,,,
,31449,1.3657716512680054,42,,,,,,,,,,,,,,
,31499,1.2808760404586792,42,,,,,,,,,,,,,,
,31549,1.47226083278656,42,,,,,,,,,,,,,,
,31599,1.4431333541870117,42,,,,,,,,,,,,,,
,31649,1.4673869609832764,42,,,,,,,,,,,,,,
,31699,1.4441938400268555,42,,,,,,,,,,,,,,
,31749,1.571587324142456,42,,,,,,,,,,,,,,
,31799,1.2897026538848877,42,,,,,,,,,,,,,,
,31849,1.201039433479309,42,,,,,,,,,,,,,,
,31899,1.418823480606079,42,,,,,,,,,,,,,,
,31949,1.6596379280090332,42,,,,,,,,,,,,,,
,31991,,42,1.243849754333496,38.029476165771484,10.444657325744629,6.613701820373535,20.971118927001953,,,,,,,,,
,31991,,42,,,,,,44.289363861083984,18.223400115966797,4.691622257232666,21.374340057373047,,,,,
0.0008691904392449266,31992,,,,,,,,,,,,,,,,
,31999,1.415525197982788,43,,,,,,,,,,,,,,
,32049,1.5065181255340576,43,,,,,,,,,,,,,,
,32099,1.480006217956543,43,,,,,,,,,,,,,,
,32149,1.3504576683044434,43,,,,,,,,,,,,,,
,32199,1.3873869180679321,43,,,,,,,,,,,,,,
,32249,1.460378646850586,43,,,,,,,,,,,,,,
,32299,1.3167462348937988,43,,,,,,,,,,,,,,
,32349,1.5012716054916382,43,,,,,,,,,,,,,,
,32399,1.7071356773376465,43,,,,,,,,,,,,,,
,32449,1.425215482711792,43,,,,,,,,,,,,,,
,32499,1.306030511856079,43,,,,,,,,,,,,,,
,32549,1.4103580713272095,43,,,,,,,,,,,,,,
,32599,1.3631007671356201,43,,,,,,,,,,,,,,
,32649,1.359676480293274,43,,,,,,,,,,,,,,
,32699,1.4514009952545166,43,,,,,,,,,,,,,,
,32735,,43,1.2627573013305664,38.85584259033203,10.2699556350708,7.312507629394531,21.273380279541016,,,,,,,,,
,32735,,43,,,,,,44.019020080566406,17.672657012939453,4.841002464294434,21.505359649658203,,,,,
0.000861536034481782,32736,,,,,,,,,,,,,,,,
,32749,1.3256596326828003,44,,,,,,,,,,,,,,
,32799,1.428635597229004,44,,,,,,,,,,,,,,
,32849,1.3297181129455566,44,,,,,,,,,,,,,,
,32899,1.3494563102722168,44,,,,,,,,,,,,,,
,32949,1.3231816291809082,44,,,,,,,,,,,,,,
,32999,1.376274824142456,44,,,,,,,,,,,,,,
,33049,1.3341847658157349,44,,,,,,,,,,,,,,
,33099,1.3955497741699219,44,,,,,,,,,,,,,,
,33149,1.5700119733810425,44,,,,,,,,,,,,,,
,33199,1.4198877811431885,44,,,,,,,,,,,,,,
,33249,1.3638888597488403,44,,,,,,,,,,,,,,
,33299,1.5311031341552734,44,,,,,,,,,,,,,,
,33349,1.276734471321106,44,,,,,,,,,,,,,,
,33399,1.5224828720092773,44,,,,,,,,,,,,,,
,33449,1.2484389543533325,44,,,,,,,,,,,,,,
,33479,,44,1.2227565050125122,38.100189208984375,11.43879222869873,6.439000129699707,20.22239875793457,,,,,,,,,
,33479,,44,,,,,,44.15946578979492,17.943050384521484,4.771109580993652,21.44530487060547,,,,,
0.0008536998372026804,33480,,,,,,,,,,,,,,,,
,33499,1.4012572765350342,45,,,,,,,,,,,,,,
,33549,1.4493045806884766,45,,,,,,,,,,,,,,
,33599,1.3328309059143066,45,,,,,,,,,,,,,,
,33649,1.209585189819336,45,,,,,,,,,,,,,,
,33699,1.2909871339797974,45,,,,,,,,,,,,,,
,33749,1.3775672912597656,45,,,,,,,,,,,,,,
,33799,1.2506117820739746,45,,,,,,,,,,,,,,
,33849,1.294571042060852,45,,,,,,,,,,,,,,
,33899,1.3826361894607544,45,,,,,,,,,,,,,,
,33949,1.252081036567688,45,,,,,,,,,,,,,,
,33999,1.357344388961792,45,,,,,,,,,,,,,,
,34049,1.4524474143981934,45,,,,,,,,,,,,,,
,34099,1.4541015625,45,,,,,,,,,,,,,,
,34149,1.372002124786377,45,,,,,,,,,,,,,,
,34199,1.25594162940979,45,,,,,,,,,,,,,,
,34223,,45,1.218935251235962,38.46623229980469,13.425675392150879,5.629271984100342,19.411283493041992,,,,,,,,,
,34223,,45,,,,,,43.54076385498047,17.562763214111328,4.7437944412231445,21.23420524597168,,,,,
0.0008456857931689388,34224,,,,,,,,,,,,,,,,
,34249,1.5079799890518188,46,,,,,,,,,,,,,,
,34299,1.3104472160339355,46,,,,,,,,,,,,,,
,34349,1.2638219594955444,46,,,,,,,,,,,,,,
,34399,1.432192325592041,46,,,,,,,,,,,,,,
,34449,1.3749396800994873,46,,,,,,,,,,,,,,
,34499,1.416135549545288,46,,,,,,,,,,,,,,
,34549,1.6136831045150757,46,,,,,,,,,,,,,,
,34599,1.5815424919128418,46,,,,,,,,,,,,,,
,34649,1.4653072357177734,46,,,,,,,,,,,,,,
,34699,2.0198912620544434,46,,,,,,,,,,,,,,
,34749,1.4453773498535156,46,,,,,,,,,,,,,,
,34799,1.362405776977539,46,,,,,,,,,,,,,,
,34849,1.3375418186187744,46,,,,,,,,,,,,,,
,34899,1.5100116729736328,46,,,,,,,,,,,,,,
,34949,1.333294153213501,46,,,,,,,,,,,,,,
,34967,,46,1.2293246984481812,38.55635452270508,12.115413665771484,6.2129974365234375,20.227943420410156,,,,,,,,,
,34967,,46,,,,,,43.38130569458008,17.408906936645508,4.836093425750732,21.136306762695312,,,,,
0.0008374979376930711,34968,,,,,,,,,,,,,,,,
,34999,1.4886740446090698,47,,,,,,,,,,,,,,
,35049,1.2821307182312012,47,,,,,,,,,,,,,,
,35099,1.4183032512664795,47,,,,,,,,,,,,,,
,35149,1.37267005443573,47,,,,,,,,,,,,,,
,35199,1.2259314060211182,47,,,,,,,,,,,,,,
,35249,1.2587904930114746,47,,,,,,,,,,,,,,
,35299,1.4836406707763672,47,,,,,,,,,,,,,,
,35349,1.4320791959762573,47,,,,,,,,,,,,,,
,35399,1.3689985275268555,47,,,,,,,,,,,,,,
,35449,1.359462857246399,47,,,,,,,,,,,,,,
,35499,1.3294408321380615,47,,,,,,,,,,,,,,
,35549,1.354101538658142,47,,,,,,,,,,,,,,
,35599,1.4309700727462769,47,,,,,,,,,,,,,,
,35649,1.5799615383148193,47,,,,,,,,,,,,,,
,35699,1.4460647106170654,47,,,,,,,,,,,,,,
,35711,,47,1.2266514301300049,37.70503234863281,9.605812072753906,7.367968559265137,20.731250762939453,,,,,,,,,
,35711,,47,,,,,,43.31509017944336,17.20222282409668,4.884002208709717,21.228862762451172,,,,,
0.0008291403936068863,35712,,,,,,,,,,,,,,,,
,35749,1.3420504331588745,48,,,,,,,,,,,,,,
,35799,1.4685090780258179,48,,,,,,,,,,,,,,
,35849,1.3148081302642822,48,,,,,,,,,,,,,,
,35899,1.2484742403030396,48,,,,,,,,,,,,,,
,35949,1.1761422157287598,48,,,,,,,,,,,,,,
,35999,1.3441905975341797,48,,,,,,,,,,,,,,
,36049,1.3379619121551514,48,,,,,,,,,,,,,,
,36099,1.3188495635986328,48,,,,,,,,,,,,,,
,36149,1.270366907119751,48,,,,,,,,,,,,,,
,36199,1.385140061378479,48,,,,,,,,,,,,,,
,36249,1.253269076347351,48,,,,,,,,,,,,,,
,36299,1.3521491289138794,48,,,,,,,,,,,,,,
,36349,1.1124212741851807,48,,,,,,,,,,,,,,
,36399,1.459115982055664,48,,,,,,,,,,,,,,
,36449,1.4954719543457031,48,,,,,,,,,,,,,,
,36455,,48,1.2024654150009155,37.2960090637207,11.60517406463623,6.0868239402771,19.6040096282959,,,,,,,,,
,36455,,48,,,,,,43.08293533325195,16.964702606201172,4.895963668823242,21.222270965576172,,,,,
0.0008206173691855193,36456,,,,,,,,,,,,,,,,
,36499,1.3075802326202393,49,,,,,,,,,,,,,,
,36549,1.5131523609161377,49,,,,,,,,,,,,,,
,36599,1.1706422567367554,49,,,,,,,,,,,,,,
,36649,1.3823316097259521,49,,,,,,,,,,,,,,
,36699,1.361635446548462,49,,,,,,,,,,,,,,
,36749,1.24941086769104,49,,,,,,,,,,,,,,
,36799,1.4628736972808838,49,,,,,,,,,,,,,,
,36849,1.4044865369796753,49,,,,,,,,,,,,,,
,36899,1.2727986574172974,49,,,,,,,,,,,,,,
,36949,1.5216748714447021,49,,,,,,,,,,,,,,
,36999,1.3615710735321045,49,,,,,,,,,,,,,,
